Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",4,4.17,Bantam,Hardcover,244,2004,1951,2022/04/05,2022/05/18,science-fiction,science-fiction (#6),read,,,,1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",0,4.27,Hodder,Paperback,604,2006,1965,,2016/01/06,"to-read, science-fiction","to-read (#10), science-fiction (#5)",to-read,,,,0,0
9597,Player Piano,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333781""","=""9780385333788""",4,3.90,Dial Press,Paperback,341,2006,1952,,2021/05/02,science-fiction,science-fiction (#3),read,,,,1,0
4982,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Chris     Moore,"=""""","=""""",5,4.15,Gollancz,Paperback,224,1999,1959,2019/05/21,2018/05/20,"matts-recommended, science-fiction","matts-recommended (#6), science-fiction (#2)",read,,,,1,0
56975599,"Geometry of Grief: Reflections on Mathematics, Loss, and Life",Michael Frame,"Frame, Michael",,"=""022680092X""","=""9780226800929""",0,3.74,University of Chicago Press,Hardcover,200,2021,,,2023/02/05,to-read,to-read (#81),to-read,,,,0,0
3828902,Thinking In Systems: A Primer,Donella H. Meadows,"Meadows, Donella H.",Diana Wright,"=""1603580557""","=""9781603580557""",4,4.21,Chelsea Green Publishing,Paperback,218,2008,2008,2023/01/15,2023/01/08,,,read,,,,1,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",0,4.42,TOR,Hardcover,604,2016,2010,,2023/01/08,to-read,to-read (#80),to-read,,,,0,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""""","=""""",0,4.41,Tor Books,Hardcover,512,2015,2008,,2023/01/08,to-read,to-read (#79),to-read,,,,0,0
152435,"Steps to an Ecology of Mind: Collected Essays in Anthropology, Psychiatry, Evolution, and Epistemology",Gregory Bateson,"Bateson, Gregory",,"=""0226039056""","=""9780226039053""",0,4.26,University of Chicago Press,Paperback,533,2000,1972,,2022/12/14,currently-reading,currently-reading (#2),currently-reading,,,,1,0
35476,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,John G. Neihardt,"Neihardt, John G.",Black Elk,"=""0803283857""","=""9780803283855""",5,4.12,Bison Books,Paperback,312,2005,1932,2022/12/11,2022/03/07,,,read,,,,1,0
18492169,Mohawk Interruptus: Political Life Across the Borders of Settler States,Audra Simpson,"Simpson, Audra",,"=""0822356430""","=""9780822356431""",0,4.36,Duke University Press Books,Hardcover,280,2014,2014,,2022/12/11,to-read,to-read (#78),to-read,,,,0,0
664745,The Ghost-Dance Religion and Wounded Knee (Native American),James Mooney,"Mooney, James",,"=""0486267598""","=""9780486267593""",0,4.17,Dover,Paperback,576,2011,2011,,2022/12/10,to-read,to-read (#77),to-read,,,,0,0
34488625,God's Red Son: the Ghost Dance Religion and the Making of Modern America,Louis S. Warren,"Warren, Louis S.",,"=""0465015026""","=""9780465015023""",0,4.29,Basic Books,Hardcover,496,2017,2017,,2022/12/10,to-read,to-read (#76),to-read,,,,0,0
1074976,My People the Sioux,Luther Standing Bear,"Bear, Luther Standing",Virginia Driving Hawk Sneve,"=""0803293321""","=""9780803293328""",0,4.16,Bison Books,Paperback,322,2006,1928,,2022/12/10,to-read,to-read (#75),to-read,,,,0,0
195140,The Sixth Grandfather: Black Elk's Teachings Given to John G. Neihardt,Raymond J. Demallie,"Demallie, Raymond J.",Hilda Neihardt,"=""0803265646""","=""9780803265646""",0,4.22,Bison Books,Paperback,452,1985,1984,,2022/12/10,to-read,to-read (#74),to-read,,,,0,0
30038655,Black Elk: The Life of an American Visionary,Joe      Jackson,"Jackson, Joe",,"=""0374709610""","=""9780374709617""",0,4.20,"Farrar, Straus and Giroux",ebook,624,2016,2016,,2022/12/10,to-read,to-read (#73),to-read,,,,0,0
64666,An Anthropologist on Mars: Seven Paradoxical Tales,Oliver Sacks,"Sacks, Oliver",,"=""0330343475""","=""9780330343473""",0,4.15,Picador,Paperback,318,1995,1995,,2022/12/09,to-read,to-read (#72),to-read,,,,0,0
59900070,Stay True,Hua Hsu,"Hsu, Hua",,"=""0385547773""","=""9780385547772""",0,4.03,Doubleday,Hardcover,208,2022,2022,,2022/12/09,to-read,to-read (#71),to-read,,,,0,0
37813,Letters from the Earth: Uncensored Writings,Mark Twain,"Twain, Mark",Bernard DeVoto,"=""0060518650""","=""9780060518653""",0,4.20,Harper Perennial Modern Classics,Paperback,321,2004,1962,,2022/12/08,to-read,to-read (#70),to-read,,,,0,0
51933,Madness and Civilization: A History of Insanity in the Age of Reason,Michel Foucault,"Foucault, Michel",,"=""067972110X""","=""9780679721109""",0,4.09,Vintage,Paperback,299,1988,1961,,2022/08/06,to-read,to-read (#69),to-read,,,,0,0
830364,Profiles in Courage,John F. Kennedy,"Kennedy, John F.",,"=""0060530626""","=""9780060530624""",4,3.92,Harper,Hardcover,245,2003,1955,2022/11/29,2016/01/05,,,read,,,,1,0
13795345,"Vampyroteuthis Infernalis: A Treatise, with a Report by the Institut Scientifique de Recherche Paranaturaliste, Vol. 23",Vilém Flusser,"Flusser, Vilém",Louis Bec,"=""0816678227""","=""9780816678228""",4,4.16,Univ Of Minnesota Press,Paperback,112,2012,1993,2022/11/20,2022/10/18,,,read,,,,1,0
59802037,What We Owe the Future,William MacAskill,"MacAskill, William",,"=""1541618629""","=""9781541618626""",0,3.84,Basic Books,Hardcover,335,2022,2022,,2022/11/10,to-read,to-read (#68),to-read,,,,0,0
15916,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,"Hoffer, Eric",,"=""0060505915""","=""9780060505912""",5,4.21,Harper Perennial Modern Classics,Paperback,177,2010,1951,2022/11/08,2022/11/05,,,read,,,,1,0
51505,"Lectures and Conversations on Aesthetics, Psychology and Religious Belief",Ludwig Wittgenstein,"Wittgenstein, Ludwig",Cyril Barrett,"=""0520013549""","=""9780520013544""",3,3.83,University of California Press (Berkeley),Paperback,80,1966,1966,2022/10/31,2022/10/31,,,read,,,,1,0
17934655,The Empathy Exams,Leslie Jamison,"Jamison, Leslie",,"=""1555976719""","=""9781555976712""",0,3.67,Graywolf Press,Paperback,230,2014,2014,,2022/11/06,to-read,to-read (#67),to-read,,,,1,0
59925,Kant and the Platypus: Essays on Language and Cognition,Umberto Eco,"Eco, Umberto",Alastair McEwen,"=""015601159X""","=""9780156011594""",0,3.82,Mariner,Paperback,480,2000,1997,,2022/10/26,to-read,to-read (#66),to-read,,,,0,0
507248,Serendipities: Language and Lunacy,Umberto Eco,"Eco, Umberto",,"=""0156007517""","=""9780156007511""",0,3.81,Harvest,Paperback,144,1999,1998,,2022/10/26,to-read,to-read (#65),to-read,,,,0,0
10518,A Theory of Semiotics,Umberto Eco,"Eco, Umberto",,"=""0253202175""","=""9780253202178""",0,4.05,Indiana University Press,Paperback,368,1978,1978,,2022/10/26,to-read,to-read (#64),to-read,,,,0,0
10514,Travels In Hyperreality (Harvest Book),Umberto Eco,"Eco, Umberto",William Weaver,"=""0156913216""","=""9780156913218""",0,3.89,HarperVia,Paperback,324,1990,1967,,2022/10/26,to-read,to-read (#63),to-read,,,,0,0
17621050,The Book of Legendary Lands,Umberto Eco,"Eco, Umberto",,"=""0847841219""","=""9780847841219""",0,4.12,Rizzoli Ex Libris,Hardcover,477,2013,2013,,2022/10/26,to-read,to-read (#62),to-read,,,,0,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.30,Orbit,Paperback,592,2011,2011,,2022/10/19,to-read,to-read (#61),to-read,,,,0,0
43715643,Fragments of an Infinite Memory: My Life with the Internet,Maël Renouard,"Renouard, Maël",Peter Behrman de Sinety,"=""""","=""""",0,3.81,New York Review Books,Kindle Edition,223,2021,,,2022/08/06,to-read,to-read (#60),to-read,,,,0,0
270440,Invitation to Archaeology,James Deetz,"Deetz, James",,"=""0385071566""","=""9780385071567""",4,3.72,American Museum Science Books,Paperback,150,1967,1967,2022/10/18,2022/10/18,,,read,"“Artifacts are man-man objects; they are also fossilized ideas”<br/><br/>This brief introduction to archaeology has aged remarkably well. It covers most of the basic strategies used in excavation and archaeological analysis incredibly well— managing to be both concise and informative at the same time. There are some longer dry sections attempting to do things like apply linguistic models to archaeology, and utilize other contemporary social science tactics that have since fallen out of favor. But we can hardly hold that against the book, as Deetz self admits that his field of archaeology was in its infancy at the time of his writing. He maintains a clear distinction between his ideas and generally accepted archaeological ideas and his future section at the end predicts the rise of computer relevancy to archaeological practice. Archaeology students may find this work to be a bit outdated and simple, but for the general reader curious about archaeology this is a great place to start. ",,,1,0
729404,Good People in an Evil Time: Portraits of Complicity and Resistance in the Bosnian War,Svetlana Broz,"Broz, Svetlana","Laurie Kain Hart, Ellen Elias-Bursać","=""1590511964""","=""9781590511961""",5,4.28,Other Press,Paperback,584,2005,2004,,2017/01/02,matts-recommended,matts-recommended (#5),read,,,,1,0
1362,The Histories,Herodotus,"Herodotus, Herodotus","John M. Marincola, Aubrey de Sélincourt, Betty Radice","=""0140449086""","=""9780140449082""",5,4.01,Penguin Books,Paperback,716,2003,-430,,2022/08/06,matts-recommended,matts-recommended (#8),read,,,,1,0
16128865,Post-History (Univocal),Vilém Flusser,"Flusser, Vilém",Rodrigo Maltez Novaes,"=""1937561097""","=""9781937561093""",5,4.35,Univocal Publishing,Paperback,170,2013,1993,2022/08/09,2022/08/06,matts-recommended,matts-recommended (#9),read,,,,1,0
416318,The Ego and Its Own,Max Stirner,"Stirner, Max",David Leopold,"=""0521450160""","=""9780521450164""",0,4.07,Cambridge University Press,Hardcover,432,1995,1844,,2022/10/17,to-read,to-read (#59),to-read,,,,0,0
179404,Revolt Against the Modern World,Julius Evola,"Evola, Julius",,"=""089281506X""","=""9780892815067""",0,4.01,Inner Traditions,Hardcover,375,1995,1934,,2022/10/17,to-read,to-read (#58),to-read,,,,0,0
53275789,The Empire of Depression: A New History,Jonathan Sadowsky,"Sadowsky, Jonathan",,"=""1509531645""","=""9781509531646""",0,4.06,Polity,Hardcover,224,2020,,,2022/09/13,to-read,to-read (#47),to-read,,,,0,0
30267667,Therapeutic Fascism: Experiencing the Violence of the Nazi New Order (Oxford Studies in Modern European History),Ana Antic,"Antic, Ana",,"=""0198784589""","=""9780198784586""",4,4.00,Oxford University Press,Hardcover,272,2017,,,2019/05/21,,,read,,,,1,0
23848559,Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,"Lawson, Jenny",,"=""1250077001""","=""9781250077004""",4,3.90,Flatiron Books,Hardcover,329,2015,2015,,2016/01/05,,,read,,,,1,0
42729353,The War for Kindness: Building Empathy in a Fractured World,Jamil Zaki,"Zaki, Jamil",,"=""0451499247""","=""9780451499240""",5,3.96,Crown,Hardcover,263,2019,,2022/08/01,2022/08/06,matts-recommended,matts-recommended (#10),read,,,,1,0
37570546,Maybe You Should Talk to Someone,Lori Gottlieb,"Gottlieb, Lori",,"=""1328662055""","=""9781328662057""",5,4.38,Harper,Hardcover,415,2019,2019,,2022/09/13,matts-recommended,matts-recommended (#11),read,,,,1,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",5,4.20,Signet,Mass Market Paperback,325,1963,1962,,2016/01/05,,,read,,,,1,0
110050,We: Understanding the Psychology of Romantic Love,Robert A. Johnson,"Johnson, Robert A.",,"=""0062504363""","=""9780062504364""",4,4.20,HarperOne,Paperback,204,2009,1945,2022/09/14,2022/09/13,,,read,,,,1,0
45220,I Never Promised You a Rose Garden,Hannah  Green,"Green, Hannah",Joanne Greenberg,"=""0451160312""","=""9780451160317""",5,3.89,Signet,Paperback,252,1989,1964,,2017/05/26,,,read,,,,1,0
9785668,Into the Universe of Technical Images (Electronic Mediations),Vilém Flusser,"Flusser, Vilém",Nancy Ann Roth,"=""0816670218""","=""9780816670215""",0,4.29,University of Minnesota Press,Paperback,224,2011,1985,,2022/09/13,to-read,to-read (#50),to-read,,,,0,0
44579900,Hate Inc.: Why Today's Media Makes Us Despise One Another,Matt Taibbi,"Taibbi, Matt",,"=""1949017257""","=""9781949017250""",0,4.11,OR Books,Hardcover,380,2019,2019,,2021/05/02,to-read,to-read (#38),to-read,,,,0,0
207864,The Question Concerning Technology and Other Essays,Martin Heidegger,"Heidegger, Martin",,"=""0061319694""","=""9780061319693""",0,4.15,Harper & Row (NYC et al.),Paperback,222,1977,1938,,2022/09/14,to-read,to-read (#57),to-read,,,,0,0
153954,The Human Use of Human Beings: Cybernetics and Society,Norbert Wiener,"Wiener, Norbert",,"=""0306803208""","=""9780306803208""",0,4.02,Da Capo Press,Paperback,199,1988,1949,,2022/09/13,to-read,to-read (#49),to-read,,,,0,0
12617,Manufacturing Consent: The Political Economy of the Mass Media,Edward S. Herman,"Herman, Edward S.",Noam Chomsky,"=""0375714499""","=""9780375714498""",0,4.24,Pantheon,Paperback,412,2002,1988,,2022/09/14,to-read,to-read (#56),to-read,,,,0,0
225468,Industrial Society and Its Future,Theodore J. Kaczynski,"Kaczynski, Theodore J.",,"=""""","=""""",4,3.88,,Paperback,149,1995,1995,,2022/09/13,,,read,,,,1,0
274827,The Technological Society,Jacques Ellul,"Ellul, Jacques","John Wilkinson, Robert K. Merton","=""0394703901""","=""9780394703909""",0,4.30,Vintage Books,Mass Market Paperback,449,1964,1954,,2022/09/14,to-read,to-read (#55),to-read,,,,0,0
274826,Propaganda: The Formation of Men's Attitudes,Jacques Ellul,"Ellul, Jacques","Konrad Kellen, Jean Lerner","=""0394718747""","=""9780394718743""",0,4.26,Vintage,Paperback,352,1973,1962,,2022/09/14,to-read,to-read (#54),to-read,,,,0,0
212448,"Gramophone, Film, Typewriter (Writing Science)",Friedrich A. Kittler,"Kittler, Friedrich A.",,"=""0804732337""","=""9780804732338""",0,4.07,Stanford University Press,Paperback,360,1999,1986,,2022/09/14,to-read,to-read (#53),to-read,,,,0,0
22613,"Simulacra and Simulation (The Body, In Theory: Histories Of Cultural Materialism)",Jean Baudrillard,"Baudrillard, Jean",Sheila Faria Glaser,"=""0472065211""","=""9780472065219""",0,3.99,University of Michigan Press,Paperback,164,1994,1981,,2022/09/14,to-read,to-read (#52),to-read,,,,0,0
126274,Understanding Media: The Extensions of Man,Marshall McLuhan,"McLuhan, Marshall",Lewis H. Lapham,"=""0262631598""","=""9780262631594""",0,4.10,The MIT Press,Paperback,389,1994,1964,,2022/09/13,currently-reading,currently-reading (#1),currently-reading,,,,1,0
40496,How Green Was My Valley,Richard Llewellyn,"Llewellyn, Richard",,"=""""","=""""",5,4.20,Penguin Classics,Paperback,448,2001,1939,,2016/01/05,matts-recommended,matts-recommended (#12),read,,,,1,0
21944610,On Doubt (Univocal),Vilém Flusser,"Flusser, Vilém","Rodrigo Maltez Novaes, Siegfried Zielinski","=""1937561240""","=""9781937561246""",0,4.00,Univocal Publishing,Paperback,100,2014,1964,,2022/09/13,to-read,to-read (#51),to-read,,,,0,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",5,3.95,"Little, Brown",Hardcover,771,2013,2013,2022/09/13,2022/08/06,matts-recommended,matts-recommended (#7),read,,,,1,0
11660590,Micro,Michael Crichton,"Crichton, Michael",Richard   Preston,"=""0062094734""","=""9780062094735""",3,3.51,Harper,Kindle Edition,424,2011,2011,,2016/01/05,,,read,,,,1,0
6428887,Pirate Latitudes,Michael Crichton,"Crichton, Michael",,"=""0061929379""","=""9780061929373""",3,3.49,Harper,Hardcover,312,2009,2009,,2016/01/05,,,read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",3,3.89,Vintage,Paperback,226,2004,2003,,2016/01/05,,,read,,,,1,0
3220405,"Ender in Exile (Ender's Saga, #5)",Orson Scott Card,"Card, Orson Scott",,"=""0765304961""","=""9780765304964""",3,3.92,Tor Books,Hardcover,369,2008,2008,,2016/01/05,,,read,,,,1,0
6403963,Ender's Shadow: Battle School,Mike Carey,"Carey, Mike",Sebastian Fiumara,"=""0785135960""","=""9780785135968""",3,4.31,Marvel Enterprises,Hardcover,120,2009,2009,,2016/01/05,,,read,,,,1,0
5369,The Amber Room,Steve Berry,"Berry, Steve",,"=""034548343X""","=""""",3,3.87,Ballantine Books,Paperback,416,2004,2003,,2016/07/19,,,read,,,,1,0
455373,Sphere,Michael Crichton,"Crichton, Michael",,"=""""","=""""",3,3.83,Ballantine Books,Paperback,371,1997,1987,,2016/01/05,,,read,,,,1,0
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,"Ludlum, Robert",,"=""0752863886""","=""9780752863887""",3,4.11,Orion,Mass Market Paperback,688,2004,1986,,2016/01/05,,,read,,,,1,0
1971304,City of Thieves,David Benioff,"Benioff, David",,"=""0670018708""","=""9780670018703""",3,4.29,Viking / Penguin,Hardcover,258,2008,2008,,2016/01/05,,,read,,,,1,0
7668,Rising Sun,Michael Crichton,"Crichton, Michael",,"=""0606298231""","=""9780606298230""",3,3.65,Demco Media,Mass Market Paperback,399,2004,1992,,2016/01/05,,,read,,,,1,0
7667,Airframe,Michael Crichton,"Crichton, Michael",,"=""0099556316""","=""9780099556312""",3,3.73,Arrow Books,Paperback,431,2006,1996,,2016/01/05,,,read,,,,1,0
42697,Exodus,Leon Uris,"Uris, Leon",,"=""0553258478""","=""9780553258479""",3,4.34,"Bantam Books, Inc.",Mass Market Paperback,599,1986,1958,,2016/01/05,,,read,,,,1,0
7672,Congo,Michael Crichton,"Crichton, Michael",,"=""0060541830""","=""9780060541835""",3,3.62,Avon,Mass Market Paperback,480,2003,1980,,2016/01/05,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",4,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2016/01/05,,,read,,,,1,0
5148,A Separate Peace,John Knowles,"Knowles, John",,"=""""","=""""",4,3.59,Scribner,Paperback,208,2003,1959,,2016/01/05,,,read,,,,1,0
9673436,The Invention of Hugo Cabret,Brian Selznick,"Selznick, Brian",,"=""""","=""9780439813765""",4,4.22,Scholastic Press,Hardcover,534,2007,2007,,2016/01/05,,,read,,,,1,0
11125,Digital Fortress,Dan       Brown,"Brown, Dan",,"=""""","=""""",3,3.70,Corgi books,Paperback,510,2004,1998,,2016/01/05,,,read,,,,1,0
76620,"Watership Down (Watership Down, #1)",Richard  Adams,"Adams, Richard",,"=""038039586X""","=""9780380395866""",4,4.08,Avon Books,Mass Market Paperback,478,1975,1972,,2016/01/05,,,read,,,,1,0
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0007491565""","=""9780007491568""",4,3.97,Harper Voyager,Hardcover,227,2013,1953,,2016/09/25,,,read,,,,1,0
18144590,The Alchemist,Paulo Coelho,"Coelho, Paulo",,"=""0062315005""","=""9780062315007""",4,3.91,HarperOne,Paperback,182,2014,1988,,2022/08/06,,,read,,,,1,0
22616,The System of Objects,Jean Baudrillard,"Baudrillard, Jean",James Benedict,"=""1844670538""","=""9781844670536""",0,4.01,Verso,Paperback,224,2006,1968,,2022/09/13,to-read,to-read (#48),to-read,,,,0,0
109774,Science and Sanity: An Introduction to Non-Aristotelian Systems and General Semantics,Alfred Korzybski,"Korzybski, Alfred",,"=""0937298018""","=""9780937298015""",0,4.40,Institute of General Semantics,Hardcover,927,1994,1933,,2022/09/13,to-read,to-read (#46),to-read,,,,0,0
67482,Third Wave,Alvin Toffler,"Toffler, Alvin",,"=""0688035973""","=""9780688035976""",0,3.96,Morrow,Hardcover,544,1980,1980,,2022/09/13,to-read,to-read (#45),to-read,,,,0,0
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk,"Kolk, Bessel van der",,"=""0670785938""","=""9780670785933""",0,4.40,Viking,Hardcover,464,2014,2014,,2022/09/13,to-read,to-read (#44),to-read,,,,0,0
52098718,Why We're Polarized,Ezra Klein,"Klein, Ezra",,"=""147670032X""","=""9781476700328""",0,4.22,Avid Reader Press / Simon  Schuster,Hardcover,336,2020,2020,,2022/09/13,to-read,to-read (#43),to-read,,,,0,0
38359036,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,"Morris, Heather",,"=""006287067X""","=""9780062870674""",2,4.30,Harper,Hardcover,272,2018,2018,,2022/09/13,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",3,3.93,Scribner,Paperback,180,1925,1925,,2016/01/05,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,4.02,Vintage International,Paperback,159,1989,1942,,2022/09/13,,,read,,,,1,0
3128371,The Gallic War,Gaius Julius Caesar,"Caesar, Gaius Julius","Carolyn J. Hammond, Aulus Hirtius","=""0199540268""","=""9780199540266""",0,4.01,Oxford University Press,Paperback,320,2008,-50,,2022/08/06,,,read,,,,1,0
349929,Passing,Nella Larsen,"Larsen, Nella",Thadious M. Davis,"=""""","=""""",3,3.92,Penguin,Paperback,122,2003,1929,,2016/01/05,,,read,,,,1,0
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",4,4.38,Random House,Hardcover,475,2010,2010,,2016/01/05,,,read,,,,1,0
57282235,Forward: Notes on the Future of Our Democracy,Andrew   Yang,"Yang, Andrew",,"=""0593238656""","=""9780593238653""",4,4.15,Crown,Hardcover,368,2021,2021,,2021/12/27,,,read,,,,1,0
4980,Breakfast of Champions,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334206""","=""9780385334204""",4,4.07,Dell Publishing,Paperback,303,1999,1973,2022/05/18,2022/05/18,,,read,,,,1,0
3447,In the Lake of the Woods,Tim O'Brien,"O'Brien, Tim",,"=""061870986X""","=""9780618709861""",4,3.76,Mariner Books,Paperback,303,1994,1994,,2016/01/05,,,read,,,,1,0
30043,A River Runs Through It and Other Stories,Norman Maclean,"Maclean, Norman",Annie Proulx,"=""0226500667""","=""9780226500669""",0,4.18,University of Chicago Press,Paperback,217,2001,1976,,2022/05/18,,,read,,,,1,0
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,"=""0525509283""","=""9780525509288""",0,4.37,One World,Hardcover,305,2019,2019,2022/02/04,2022/05/18,,,read,,,,1,0
58133534,Woke Racism: How a New Religion Has Betrayed Black America,John McWhorter,"McWhorter, John",,"=""0593423062""","=""9780593423066""",0,3.94,Portfolio,Hardcover,224,2021,2021,2022/02/25,2022/05/18,,,read,,,,1,0
50909,"The Surgeon of Crowthorne: A Tale of Murder, Madness & the Love of Words",Simon Winchester,"Winchester, Simon",,"=""""","=""""",4,3.84,Penguin,Paperback,207,1999,1998,2022/03/23,2022/05/18,,,read,,,,1,0
1750214,War of Numbers: An Intelligence Memoir of the Vietnam War's Uncounted Enemy,Sam   Adams,"Adams, Sam",,"=""1883642469""","=""9781883642464""",0,4.09,Steerforth,Paperback,288,1998,1995,,2022/01/15,to-read,to-read (#42),to-read,,,,0,0
34237826,Grant,Ron Chernow,"Chernow, Ron",,"=""159420487X""","=""9781594204876""",0,4.49,Penguin Press ,Hardcover,1074,2017,2017,,2021/07/04,to-read,to-read (#41),to-read,,,,0,0
134895,The Art and Thought of Heraclitus,Charles H. Kahn,"Kahn, Charles H.",Heraclitus,"=""052128645X""","=""9780521286459""",0,4.23,Cambridge University Press,Paperback,354,1981,1979,,2021/05/26,to-read,to-read (#40),to-read,,,,0,0
51595373,A Critique of Anti-Racism in Rhetoric and Composition: The Semblance of Empowerment,Erec Smith,"Smith, Erec",,"=""1498590411""","=""9781498590419""",0,4.30,Lexington Books,ebook,186,2019,,,2021/05/10,to-read,to-read (#39),to-read,,,,0,0
7682,The Great Train Robbery,Michael Crichton,"Crichton, Michael",,"=""0553129198""","=""9780553129199""",3,3.89,Bantam Books,Mass Market Paperback,300,1979,1975,,2016/01/05,,,read,,,,1,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",3,3.95,Alfred A. Knopf,Paperback,503,2005,2002,,2016/01/05,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",3,4.57,Scholastic,Paperback,734,2002,2000,,2016/01/05,,,read,,,,1,0
7661,Next,Michael Crichton,"Crichton, Michael",,"=""0060872985""","=""9780060872984""",3,3.53,Harper,Hardcover,431,2006,2006,,2016/01/05,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",3,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2016/01/05,,,read,,,,1,0
234724,"Shadow Puppets (The Shadow Series, #3)",Orson Scott Card,"Card, Orson Scott",,"=""0765340054""","=""9780765340054""",3,3.90,Tor Books,Mass Market Paperback,375,2003,2002,,2016/01/05,,,read,,,,1,0
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",3,4.10,Tor Books,Paperback,382,1994,1986,,2016/01/05,,,read,,,,1,0
83763,Prey,Michael Crichton,"Crichton, Michael",,"=""0061015725""","=""9780061015724""",3,3.78,Avon,Paperback,507,2004,2002,,2016/01/05,,,read,,,,1,0
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,"Crichton, Michael",,"=""0752224417""","=""9780752224411""",3,3.85,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,,2016/01/05,,,read,,,,1,0
7673,Eaters of the Dead,Michael Crichton,"Crichton, Michael",,"=""0060891564""","=""9780060891565""",3,3.70,Avon Books,Paperback,304,2006,1976,,2016/01/05,,,read,,,,1,0
7675,Disclosure,Michael Crichton,"Crichton, Michael",,"=""0099303744""","=""9780099303749""",3,3.79,Arrow / Random House,Mass Market Paperback,464,1994,1994,,2016/01/05,,,read,,,,1,0
75024,"The Templar Legacy (Cotton Malone, #1)",Steve Berry,"Berry, Steve",,"=""0345476166""","=""9780345476166""",3,3.84,Ballantine Books,Mass Market Paperback,511,2006,2006,,2016/07/19,,,read,,,,1,0
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,"Patterson, James",,"=""0446617792""","=""9780446617796""",3,4.07,Grand Central Publishing,Mass Market Paperback,445,2006,2005,,2016/01/05,,,read,,,,1,0
7669,Timeline,Michael Crichton,"Crichton, Michael",,"=""0099244721""","=""9780099244721""",3,3.87,Arrow Books,Mass Market Paperback,489,2000,1999,,2016/01/05,,,read,,,,1,0
987951,The Sword of the Shannara and The Elfstones of Shannara,Terry Brooks,"Brooks, Terry",,"=""0345455401""","=""9780345455406""",3,4.11,Ballantine Books,Unbound,,2002,1998,,2016/01/05,,,read,,,,1,0
