user_id,playlist_owner,playlist_id,playlist_name,playlist_desc,playlist_art,track_count,is_collab,is_public
1292707055,Matthew Flathers,4PLRFpb9iYYu2dvKUi5su9,Drugs,,https://mosaic.scdn.co/640/ab67616d00001e0298260c528e6eec9dd431c1d7ab67616d00001e02a51620472f83b0c29cd7d603ab67616d00001e02e7fb6172c06e19bbe4724f4fab67616d00001e02ece87e104c398a04b6058d36,4,FALSE,TRUE
1292707055,Matthew Flathers,26Kit4GjTDNQ5HUZ3VsVhr,Thai,,https://mosaic.scdn.co/640/ab67616d00001e021faaf9ab3c18169af62e95a4ab67616d00001e0222516ef5a6efffc26f1f07a8ab67616d00001e0262d2b5b74630810dc1f3c8d4ab67616d00001e02c1c1127e7f65a65267ea2e40,7,FALSE,TRUE
1292707055,Matthew Flathers,3I7FmvTQvJjPRkISDMOENR,Spring Weekend 2018,,https://mosaic.scdn.co/640/ab67616d00001e02040f399c7f5ad56a29ec9dd0ab67616d00001e02e8a627f6f15094b2eb0deba5ab67616d00001e02f8e77075414234fd77fce32bab67616d00001e02fdeac207b7369d188cb2221c,26,FALSE,TRUE
1292707055,Matthew Flathers,6MkFarvjlCiEzXrj6oENhG,Your Normal is My Normal,,https://mosaic.scdn.co/640/ab67616d00001e0270192b59de6ee306dcbf1fdaab67616d00001e0291a50cf7c36db278a9562a8fab67616d00001e029b1cdf139ca405e195b8b1c0ab67616d00001e02de0cd11d7b31c3bd1fd5983d,81,TRUE,TRUE
1292707055,Matthew Flathers,3dCXk9R0XCaDfuoEjpDCsQ,Harry Styles For Gabe,,https://i.scdn.co/image/ab67616d00001e0277fdcfda6535601aff081b6a,10,FALSE,TRUE
1292707055,Matthew Flathers,2Dx3hDobpQjBbdohx5gqNT,Warm Coals,,https://mosaic.scdn.co/640/ab67616d00001e0206b42768ebe736eec21336eaab67616d00001e0223d1582953fa34624d3169cbab67616d00001e02361d711120142f467651a312ab67616d00001e024ef406a0986177c43bd5fb07,41,TRUE,TRUE
1292707055,Matthew Flathers,2z1shQMtz8CkR9NbcmyWpe,Rubik's Cube Sex Toy,,https://mosaic.scdn.co/640/ab67616d00001e021d99f5402883ad273f45ebf8ab67616d00001e02475ca6e5c1ce0ef70740c3c6ab67616d00001e027b436d31c5ae44b334736619ab67616d00001e02d4a2f9a24620e329d2db7078,7,FALSE,TRUE
1292707055,Matthew Flathers,6PAUI5FX2ULmCgsux5XvWa,My Shazam Tracks,,https://mosaic.scdn.co/640/ab67616d00001e02153d79816d853f2694b2cc70ab67616d00001e02567a71695181017949f14f99ab67616d00001e0297beb3339bc68da91c76e18aab67616d00001e02cdcfaeab11454a21b88d3318,288,FALSE,TRUE
1292707055,Matthew Flathers,6xlZEAqWz7Ex20Qa9cbU5x,Album Art 👍🏼,,https://mosaic.scdn.co/640/ab67616d00001e022561bfe95a05d5f1b84156b0ab67616d00001e0226a4f7d627a698b541ff07a7ab67616d00001e0283cd9f1352bc315536480be6ab67616d00001e02fb742dfca1e97284a19730a2,77,FALSE,TRUE
1292707055,Matthew Flathers,6wnUVaYzMs3nunQ7kfoqAN,Sometimes You Can Judge a Book by its Covers,Well done covers. Some MAY be better than the original imo.,https://mosaic.scdn.co/640/ab67616d00001e02250d91f9b9c3918c668e167cab67616d00001e02b905a2b99e3510c2fd7d07c2ab67616d00001e02e7c654cc662add74a197865cab67616d00001e02f2d671c22b70e01b78a618a8,107,FALSE,TRUE
1292707055,Matthew Flathers,3TRtv3yxeUROHMZb4lUjs0,Famous People Talking,,https://mosaic.scdn.co/640/ab67616d00001e0245e851ac5d0cc844d54bf149ab67616d00001e027086b43c83a4623311bd9861ab67616d00001e029d99681f9e3f103427901ac5ab67616d00001e02e781eec559e222d4fba5af54,15,FALSE,TRUE
1292707055,Matthew Flathers,5gbOjC3pHtfYE7gT23ZSwO,What's Matt Thinking (Sep 2013 - Nov 2018),,https://mosaic.scdn.co/640/ab67616d00001e021570c324362cea41940c944fab67616d00001e027b0571f90fc7aae21b833571ab67616d00001e02d7f5afe93dd997671be4fa25ab67616d00001e02f068c47dc0c6da19f445070f,1500,FALSE,TRUE
1292707055,Matthew Flathers,4UUlGmofy1RCh4a9RnaCaW,Those Songs You Scream Dance and Cry to All at Once,,https://mosaic.scdn.co/640/ab67616d00001e0237fb0680110fbb107740de5dab67616d00001e02858352e304daf3588a315b54ab67616d00001e02a5acfd33d055ca075b829cc1ab67616d00001e02dd0a40eecd4b13e4c59988da,12,FALSE,TRUE
1292707055,Matthew Flathers,6Znl9SElpvy673bMZpRqvq,The World Has Two Poles...So Do I,,https://mosaic.scdn.co/640/ab67616d00001e021f0f700f01e0de3d73a8f4b4ab67616d00001e0274fefed78db6d6cf4d963fdcab67616d00001e02c08d5fa5c0f1a834acef5100ab67616d00001e02cace8130d6570006b636d582,39,FALSE,TRUE
1292707055,Matthew Flathers,0ZNAdHacwtC8Y7iZMZ3y8v,Current Favorites,,https://mosaic.scdn.co/640/ab67616d00001e02582d56ce20fe0146ffa0e5cfab67616d00001e026564e103fa54e98ee4118d6eab67616d00001e02c7c4b6611215f02779cb88f1ab67616d00001e02e6f1a60059162ce413fe0924,27,FALSE,TRUE
1292707055,Matthew Flathers,7GmIv9aiMRL2f7lphv0q9v,Delirium (Feb 24),,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8498d76f12716bda4df5d0fe20,60,FALSE,TRUE
1292707055,Matthew Flathers,0uVjQLygZtBhC0roeLUe0j,Pity (Oct 23),,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84ef9fe3e72c52aec4ca368962,45,FALSE,TRUE
1292707055,Matthew Flathers,0FQWpyhH2dyfUtuz5Ndme2,Salad Dressing (Oct 22),,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84c9e29456e297fbf5fcaefdf6,83,FALSE,TRUE
1292707055,Matthew Flathers,4RWeqWsWSMGpmpl2osbNUJ,Reframe (Oct 21),,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8493408d8a5296534a89836a82,64,FALSE,TRUE
1292707055,Matthew Flathers,7LuwrToy5gJ3d7uKSTnz6n,Overflow (Oct 20),,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000da84686f0ceda7e3588e7f76f713,75,FALSE,TRUE
1292707055,Matthew Flathers,2upXaZj6G9KAnVmISCY4o8,Gin (Oct 19),,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84c4b665cd6eb018576870e7e7,63,FALSE,TRUE
